forecast_date,target,target_end_date,location,type,quantile,value
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,01,quantile,0.3,13
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.35,25
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,01,quantile,0.35,24
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,01,quantile,0.35,21
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,01,quantile,0.35,19
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.4,28
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,01,quantile,0.4,28
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,01,quantile,0.4,26
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,01,quantile,0.4,25
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.45,31
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,01,quantile,0.45,31
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,01,quantile,0.45,31
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,01,quantile,0.45,30
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.5,33
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,01,quantile,0.5,35
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,01,quantile,0.5,35
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,01,quantile,0.5,36
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.55,36
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,01,quantile,0.55,39
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,01,quantile,0.55,40
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,01,quantile,0.55,41
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.6,38
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,01,quantile,0.6,43
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,01,quantile,0.6,45
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,01,quantile,0.6,46
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.65,41
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,01,quantile,0.65,47
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,01,quantile,0.65,50
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,01,quantile,0.65,52
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.7,44
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,01,quantile,0.7,51
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,01,quantile,0.7,55
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,01,quantile,0.7,58
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.75,47
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,01,quantile,0.75,56
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,01,quantile,0.75,60
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,01,quantile,0.75,64
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.8,50
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,01,quantile,0.8,61
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,01,quantile,0.8,66
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,01,quantile,0.8,71
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.85,54
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,01,quantile,0.85,67
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,01,quantile,0.85,74
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,01,quantile,0.85,79
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.9,59
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,01,quantile,0.9,74
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,01,quantile,0.9,83
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,01,quantile,0.9,89
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.95,66
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,01,quantile,0.95,86
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,01,quantile,0.95,96
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,01,quantile,0.95,105
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.975,73
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,01,quantile,0.975,95
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,01,quantile,0.975,108
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,01,quantile,0.975,118
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,01,quantile,0.99,80
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,01,quantile,0.99,106
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,01,quantile,0.99,121
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,01,quantile,0.99,133
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,point,NA,6
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,point,NA,5
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,point,NA,4
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,point,NA,4
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.01,0
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.01,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.01,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.01,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.025,0
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.025,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.025,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.025,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.05,0
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.05,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.05,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.05,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.1,0
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.1,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.1,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.1,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.15,0
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.15,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.15,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.15,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.2,0
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.2,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.2,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.2,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.25,1
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.25,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.25,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.25,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.3,2
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.3,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.3,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.3,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.35,3
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.35,2
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.35,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.35,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.4,4
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.4,3
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.4,1
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.4,1
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.45,5
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.45,4
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.45,3
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.45,2
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.5,6
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.5,5
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.5,4
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.5,4
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.55,6
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.55,6
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.55,6
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.55,5
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.6,7
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.6,8
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.6,7
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.6,7
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.65,8
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.65,9
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.65,9
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.65,9
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.7,9
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.7,10
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.7,10
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.7,11
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.75,10
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.75,11
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.75,12
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.75,13
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.8,11
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.8,13
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.8,14
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.8,15
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.85,12
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.85,15
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.85,16
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.85,17
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.9,14
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.9,17
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.9,19
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.9,20
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.95,16
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.95,20
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.95,23
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.95,25
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.975,18
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.975,23
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.975,26
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.975,29
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,02,quantile,0.99,21
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,02,quantile,0.99,27
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,02,quantile,0.99,30
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,02,quantile,0.99,34
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,point,NA,74
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,point,NA,73
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,point,NA,47
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,point,NA,33
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.01,0
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.01,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.01,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.01,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.025,0
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.025,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.025,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.025,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.05,0
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.05,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.05,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.05,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.1,13
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.1,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.1,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.1,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.15,25
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.15,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.15,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.15,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.2,34
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.2,9
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.2,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.2,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.25,42
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.25,22
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.25,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.25,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.3,49
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.3,33
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.3,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.3,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.35,56
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.35,44
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.35,7
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.35,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.4,62
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.4,54
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.4,21
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.4,1
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.45,68
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.45,63
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.45,34
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.45,17
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.5,74
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.5,73
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.5,47
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.5,33
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.55,80
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.55,82
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.55,60
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.55,49
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.6,86
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.6,92
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.6,73
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.6,65
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.65,93
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.65,102
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.65,86
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.65,81
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.7,99
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.7,113
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.7,100
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.7,99
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.75,106
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.75,124
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.75,116
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.75,117
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.8,114
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.8,137
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.8,133
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.8,138
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.85,124
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.85,152
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.85,153
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.85,163
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.9,135
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.9,170
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.9,178
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.9,193
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.95,153
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.95,198
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.95,215
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.95,239
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.975,168
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.975,222
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.975,247
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.975,278
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,04,quantile,0.99,185
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,04,quantile,0.99,250
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,04,quantile,0.99,284
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,04,quantile,0.99,324
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,point,NA,20
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,05,point,NA,18
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,05,point,NA,15
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,05,point,NA,13
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.01,0
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,05,quantile,0.01,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,05,quantile,0.01,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,05,quantile,0.01,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.025,0
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,05,quantile,0.025,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,05,quantile,0.025,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,05,quantile,0.025,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.05,0
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,05,quantile,0.05,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,05,quantile,0.05,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,05,quantile,0.05,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.1,0
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,05,quantile,0.1,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,05,quantile,0.1,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,05,quantile,0.1,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.15,0
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,05,quantile,0.15,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,05,quantile,0.15,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,05,quantile,0.15,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.2,0
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,05,quantile,0.2,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,05,quantile,0.2,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,05,quantile,0.2,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.25,0
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,05,quantile,0.25,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,05,quantile,0.25,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,05,quantile,0.25,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.3,4
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,05,quantile,0.3,0
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,05,quantile,0.3,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,05,quantile,0.3,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.35,8
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,05,quantile,0.35,1
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,05,quantile,0.35,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,05,quantile,0.35,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.4,12
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,05,quantile,0.4,7
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,05,quantile,0.4,0
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,05,quantile,0.4,0
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.45,16
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,05,quantile,0.45,13
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,05,quantile,0.45,7
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,05,quantile,0.45,4
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.5,20
2023-02-06,2 wk ahead inc flu hosp,2023-02-18,05,quantile,0.5,18
2023-02-06,3 wk ahead inc flu hosp,2023-02-25,05,quantile,0.5,15
2023-02-06,4 wk ahead inc flu hosp,2023-03-04,05,quantile,0.5,13
2023-02-06,1 wk ahead inc flu hosp,2023-02-11,05,quantile,0.55,24
