forecast_date,target,target_end_date,location,type,quantile,value
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.15,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.2,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.25,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.3,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.35,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.4,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.45,3
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.5,3
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.55,3
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.6,3
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.65,4
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.7,4
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.75,4
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.8,5
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.85,5
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.9,6
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.95,7
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.975,7
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,quantile,0.99,8
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,02,point,NA,3
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.01,12
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.025,13
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.05,15
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.1,16
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.15,18
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.2,19
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.25,19
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.3,20
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.35,21
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.4,21
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.45,22
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.5,23
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.55,24
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.6,24
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.65,25
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.7,26
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.75,27
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.8,27
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.85,29
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.9,30
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.95,32
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.975,34
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,quantile,0.99,36
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,04,point,NA,23
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.01,38
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.025,41
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.05,43
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.1,47
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.15,49
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.2,50
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.25,52
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.3,53
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.35,55
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.4,56
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.45,57
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.5,58
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.55,59
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.6,61
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.65,62
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.7,63
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.75,65
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.8,66
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.85,68
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.9,71
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.95,75
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.975,78
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,quantile,0.99,82
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,05,point,NA,58
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.01,9
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.025,11
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.05,12
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.1,14
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.15,15
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.2,16
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.25,17
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.3,18
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.35,18
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.4,19
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.45,20
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.5,20
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.55,21
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.6,22
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.65,22
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.7,23
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.75,24
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.8,25
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.85,26
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.9,28
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.95,30
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.975,32
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,quantile,0.99,34
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,08,point,NA,21
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.01,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.025,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.05,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.1,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.15,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.2,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.25,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.3,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.35,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.4,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.45,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.5,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.55,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.6,3
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.65,3
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.7,3
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.75,3
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.8,4
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.85,4
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.9,5
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.95,6
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.975,6
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,quantile,0.99,7
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,10,point,NA,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.01,186
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.025,195
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.05,204
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.1,214
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.15,220
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.2,226
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.25,231
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.3,235
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.35,239
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.4,243
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.45,247
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.5,250
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.55,254
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.6,258
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.65,262
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.7,266
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.75,271
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.8,276
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.85,282
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.9,290
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.95,302
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.975,313
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,quantile,0.99,326
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,13,point,NA,250
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.01,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.025,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.05,3
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.1,4
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.15,4
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.2,5
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.25,6
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.3,6
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.35,7
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.4,7
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.45,8
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.5,8
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.55,9
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.6,9
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.65,10
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.7,11
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.75,11
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.8,12
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.85,13
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.9,15
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.95,17
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.975,19
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,quantile,0.99,21
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,15,point,NA,8
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.01,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.025,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.05,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.1,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.15,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.2,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.25,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.3,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.35,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.4,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.45,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.5,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.55,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.6,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.65,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.7,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.75,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.8,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.85,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.9,3
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.95,3
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.975,4
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,quantile,0.99,5
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,16,point,NA,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.01,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.025,3
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.05,4
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.1,4
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.15,5
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.2,6
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.25,6
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.3,7
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.35,7
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.4,7
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.45,8
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.5,8
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.55,9
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.6,9
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.65,9
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.7,10
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.75,11
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.8,11
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.85,12
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.9,13
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.95,14
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.975,15
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,quantile,0.99,17
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,19,point,NA,8
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.01,3
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.025,4
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.05,4
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.1,5
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.15,6
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.2,7
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.25,7
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.3,8
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.35,8
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.4,9
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.45,9
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.5,10
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.55,10
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.6,10
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.65,11
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.7,11
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.75,12
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.8,13
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.85,13
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.9,14
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.95,16
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.975,17
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,quantile,0.99,19
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,20,point,NA,10
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.01,14
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.025,16
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.05,17
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.1,19
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.15,20
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.2,21
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.25,22
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.3,23
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.35,24
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.4,25
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.45,26
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.5,26
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.55,27
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.6,28
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.65,29
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.7,29
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.75,30
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.8,31
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.85,33
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.9,34
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.95,37
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.975,39
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,quantile,0.99,41
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,21,point,NA,26
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.01,225
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.025,236
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.05,246
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.1,258
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.15,266
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.2,273
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.25,278
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.3,284
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.35,288
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.4,293
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.45,298
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.5,302
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.55,307
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.6,312
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.65,316
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.7,322
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.75,327
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.8,334
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.85,341
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.9,351
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.95,366
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.975,379
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,quantile,0.99,394
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,22,point,NA,302
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.01,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.025,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.05,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.1,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.15,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.2,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.25,0
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.3,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.35,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.4,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.45,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.5,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.55,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.6,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.65,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.7,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.75,2
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.8,3
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.85,3
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.9,3
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.95,4
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.975,5
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,quantile,0.99,6
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,23,point,NA,1
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,24,quantile,0.01,44
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,24,quantile,0.025,48
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,24,quantile,0.05,51
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,24,quantile,0.1,55
2022-10-31,1 wk ahead inc flu hosp,2022-11-05,24,quantile,0.15,58
